id,mssv,listening,reading,total,mamh,ghichu
238.0,3B582529XPvAibaEXe8FAisiSJM2IrqJDUgjWexI, NULL, NULL,22.0, AVSC, NULL
239.0,CE26DE57XPvAibaEXe/ns/wSuHF6kIdO4NoVtFhP, NULL, NULL,22.0, AVSC, NULL
240.0,3E7F9BAEXPvAibaEXe/PQrWCRBKWOXm6NoDezPNj, NULL, NULL,22.0, AVSC, NULL
241.0,923950A6XPvAibaEXe8UBGVVSBKSkqDyKnP1YxDR, NULL, NULL,22.0, AVSC, NULL
242.0,4CC723E2XPvAibaEXe876wt31yGPP6r9sXqNueqs, NULL, NULL,22.0, AVSC, NULL
243.0,10E59E76XPvAibaEXe998fVikzcJIr3mNM3FOo5P, NULL, NULL,22.0, AVSC, NULL
244.0,0B431A01XPvAibaEXe87069oyWO+IS0M6kVzLXKw, NULL, NULL,22.0, AVSC, NULL
246.0,148B0735XPvAibaEXe/PpYImsUfHqE1zMz8TOUpD, NULL, NULL,22.0, AVSC, NULL
247.0,45C1AE02XPvAibaEXe+Y2Dmraxe1iZRzEs93KNw/, NULL, NULL,22.0, AVSC, NULL
248.0,EA7B8E5FXPvAibaEXe8zjuWfAVBr9cS9jZZ7+sgV, NULL, NULL,22.0, AVSC, NULL
249.0,E402E8DCXPvAibaEXe876wt31yGPP/BDYut7u/p4, NULL, NULL,22.0, AVSC, NULL
250.0,843E09D5XPvAibaEXe+wVOsoF63SsA/SMCcbPHeo, NULL, NULL,22.0, AVSC, NULL
253.0,7B20E493XPvAibaEXe+LbmSTUWVMuONuSvs2x/3l, NULL, NULL,22.0, AVSC, NULL
254.0,106C1014XPvAibaEXe9CJmVsz9P34llPLLtWfMbO, NULL, NULL,22.0, AVSC, NULL
255.0,424EB384XPvAibaEXe/ns/wSuHF6kAg0pvH9yY1n, NULL, NULL,22.0, AVSC, NULL
256.0,6346E154XPvAibaEXe8enouoh243g/dhreMbu5xg, NULL, NULL,23.0, AVSC, NULL
257.0,E40D7555XPvAibaEXe+7uLWSh9XvQldFZO++DN6K, NULL, NULL,23.0, AVSC, NULL
258.0,9459651DXPvAibaEXe88L+jeN4TPm+kq8KkjBzW+, NULL, NULL,23.0, AVSC, NULL
259.0,DA535D84XPvAibaEXe/KpP1fV6ua5yY+4IoIEWJj, NULL, NULL,23.0, AVSC, NULL
260.0,3670B2F3XPvAibaEXe92Jin2iMtHCooAV2Og/xCx, NULL, NULL,23.0, AVSC, NULL
261.0,95812940XPvAibaEXe9OORQ1xsw6noRj8oxMKORS, NULL, NULL,23.0, AVSC, NULL
262.0,353291D0XPvAibaEXe+u8DuxWGTFfOeTkx29Aj4l, NULL, NULL,23.0, AVSC, NULL
263.0,178F60F5XPvAibaEXe9WgQQLl7rkk9xNzvD5m8xA, NULL, NULL,23.0, AVSC, NULL
264.0,7E5F0261XPvAibaEXe9x7FcJ6vxIP/wyKPNs2niT, NULL, NULL,23.0, AVSC, NULL
265.0,B2366359XPvAibaEXe8lzySxhHiT0abgjQcayJU6, NULL, NULL,23.0, AVSC, NULL
267.0,B76C034CXPvAibaEXe+7P4TS0/ikVaiShJPRi8D8, NULL, NULL,23.0, AVSC, NULL
268.0,EC385B25XPvAibaEXe+zrGHfAUSFaSWfOcnuwhIE, NULL, NULL,23.0, AVSC, NULL
269.0,3A751C91XPvAibaEXe876wt31yGPP4jtOTSRHqgW, NULL, NULL,23.0, AVSC, NULL
270.0,00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F, NULL, NULL,23.0, AVSC, NULL
271.0,89B9E37AXPvAibaEXe9x7FcJ6vxIP8ZfUeeTsqYu, NULL, NULL,23.0, AVSC, NULL
272.0,BED5368DXPvAibaEXe+YFpGAAgvteWQNcBQnhVHj, NULL, NULL,23.0, AVSC, NULL
273.0,829A6930XPvAibaEXe9wxm0WjsXoKvogSZjqOrmh, NULL, NULL,23.0, AVSC, NULL
274.0,C85CAC55XPvAibaEXe8eWl5Nr7OWQnSDhPbn24Ji, NULL, NULL,23.0, AVSC, NULL
276.0,7F122563XPvAibaEXe9W7fV/x7qyQJdcv/a2vx7K, NULL, NULL,23.0, AVSC, NULL
277.0,3F6464F9XPvAibaEXe8pd25OrRS+bfhEJhQJNXId, NULL, NULL,23.0, AVSC, NULL
278.0,2FF04FA8XPvAibaEXe/5h0vZw0NHLz1icbUz+Z9r, NULL, NULL,23.0, AVSC, NULL
279.0,CB7E27DCXPvAibaEXe/A+LHGtXv8vy+900/G7xXc, NULL, NULL,23.0, AVSC, NULL
280.0,0152D73FXPvAibaEXe8dBqMaN7rGhiSNefyOeUyN, NULL, NULL,23.0, AVSC, NULL
281.0,28768CA3XPvAibaEXe+cv7qSCYkQeoJYs7nj4X0r, NULL, NULL,23.0, AVSC, NULL
283.0,DDFF2AD9XPvAibaEXe8enouoh243g2IBmz3/wha9, NULL, NULL,23.0, AVSC, NULL
284.0,5CAF9119XPvAibaEXe/v5x/h23myCUblzOUm2Q4v, NULL, NULL,23.0, AVSC, NULL
285.0,6FF0201BXPvAibaEXe8CSUzma4ok0qaqULSZihQx, NULL, NULL,23.0, AVSC, NULL
286.0,A7D8F9DEXPvAibaEXe+wVOsoF63SsE1LV6Mh7FQg, NULL, NULL,23.0, AVSC, NULL
287.0,01B52BE5XPvAibaEXe9eYPx3anXXhOEtGOeWYZrn, NULL, NULL,23.0, AVSC, NULL
288.0,70B995C7XPvAibaEXe9OORQ1xsw6nr2pvDW4NmxY, NULL, NULL,23.0, AVSC, NULL
289.0,581CB126XPvAibaEXe80NXGyYVtTlryDrVC3sRaI, NULL, NULL,24.0, AVSC, NULL
290.0,82CCF118XPvAibaEXe/ns/wSuHF6kJuTovSjvh3N, NULL, NULL,24.0, AVSC, NULL
291.0,8B9DD5F1XPvAibaEXe/7VXm0xgXldIyNDzaf66fA, NULL, NULL,24.0, AVSC, NULL
292.0,593E7147XPvAibaEXe/S4a8qPv8Nb8Apfpl8/Rme, NULL, NULL,24.0, AVSC, NULL
293.0,2F9BDB24XPvAibaEXe9n6M+kQhqu8vtdZtAucjId, NULL, NULL,24.0, AVSC, NULL
294.0,17BDA973XPvAibaEXe+E43ovk5Cnp9ENMHNfPeIz, NULL, NULL,24.0, AVSC, NULL
295.0,4BB3341BXPvAibaEXe87qJpUsO6V7TeFLjbYGDFN, NULL, NULL,24.0, AVSC, NULL
296.0,F96F26BDXPvAibaEXe/7jtQOMcuJ+4eFmj09T6qD, NULL, NULL,24.0, AVSC, NULL
297.0,FC108F04XPvAibaEXe+zrGHfAUSFaZD0KqTHsnj4, NULL, NULL,24.0, AVSC, NULL
298.0,A330757EXPvAibaEXe9n6M+kQhqu8gO1FzoyH/Rl, NULL, NULL,24.0, AVSC, NULL
299.0,A56A2ECBXPvAibaEXe9xkK/YA3rY8PRNWpizshot, NULL, NULL,24.0, AVSC, NULL
300.0,BC23DA17XPvAibaEXe+GHNK19bpqCyPAUx4pm9RJ, NULL, NULL,24.0, AVSC, NULL
301.0,382BCEACXPvAibaEXe8zjuWfAVBr9cQalpl5Q/IX, NULL, NULL,24.0, AVSC, NULL
302.0,B743988CXPvAibaEXe/BLy1WUS+NVq+8RKQE3fi+, NULL, NULL,24.0, AVSC, NULL
303.0,95EE3811XPvAibaEXe+7uLWSh9XvQvm5ZErnhLRZ, NULL, NULL,24.0, AVSC, NULL
304.0,F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n, NULL, NULL,24.0, AVSC, NULL
305.0,CB17F8F5XPvAibaEXe+3sZoWnetaj3mUhX0PKRMe, NULL, NULL,24.0, AVSC, NULL
306.0,57A9555DXPvAibaEXe9kJ+qYUUrp6yzqg8iX3syd, NULL, NULL,24.0, AVSC, NULL
307.0,6DD33907XPvAibaEXe/JhqMYLzzrR/SD+X56lNlB, NULL, NULL,24.0, AVSC, NULL
308.0,33065DEFXPvAibaEXe/WTR5UGsYutCOajmigVrAj, NULL, NULL,24.0, AVSC, NULL
309.0,29C85D60XPvAibaEXe8qBtIUs9INC/pF8ftvBlnc, NULL, NULL,24.0, AVSC, NULL
312.0,8D5EBFAEXPvAibaEXe8CN9MRovh0mIE2dQw/E+BK, NULL, NULL,24.0, AVSC, NULL
313.0,7F3C1FFBXPvAibaEXe/t7ClCI88v7k1tcLaQ7rIn, NULL, NULL,24.0, AVSC, NULL
314.0,3C342700XPvAibaEXe9wQ8rkPICemKUxomFBsH4h, NULL, NULL,24.0, AVSC, NULL
317.0,E349E629XPvAibaEXe9W7fV/x7qyQJOXRx1biw3z, NULL, NULL,24.0, AVSC, NULL
318.0,AE2F1B61XPvAibaEXe9BgVwdGgzpac6mspMdyLgK, NULL, NULL,24.0, AVSC, NULL
319.0,3F25B9A6XPvAibaEXe8091B3Eu2czAQtJnpSywMM, NULL, NULL,24.0, AVSC, NULL
320.0,208F2296XPvAibaEXe8dBqMaN7rGhjoJkVGvb02U, NULL, NULL,24.0, AVSC, NULL
321.0,DF564083XPvAibaEXe9ASX2YKqk5AaV4qY6WcSHA, NULL, NULL,24.0, AVSC, NULL
322.0,38FF2E95XPvAibaEXe8NrxrmA741ryUXhWKlA2pD, NULL, NULL,24.0, AVSC, NULL
323.0,B38BA4B5XPvAibaEXe+SI2uhC5CMEd8s9edkykxQ, NULL, NULL,24.0, AVSC, NULL
324.0,DFB4F658XPvAibaEXe/A1zCqCr2ya8wbpVb94p4t, NULL, NULL,24.0, AVSC, NULL
325.0,3424926CXPvAibaEXe/odi52as1TQ+I//dK7a24K, NULL, NULL,24.0, AVSC, NULL
326.0,35DA89B4XPvAibaEXe/pS44gx8Fm9tOJ1EFCqalV, NULL, NULL,24.0, AVSC, NULL
327.0,CAD81BE8XPvAibaEXe9A3Yjgh4iPfvMtO3lWOIXX, NULL, NULL,24.0, AVSC, NULL
328.0,53ED17C2XPvAibaEXe9n6M+kQhqu8muR98dJl0ve, NULL, NULL,25.0, AVSC, NULL
329.0,89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O, NULL, NULL,25.0, AVSC, NULL
331.0,FC9BFC2CXPvAibaEXe8VnqU11737Hty9eG6AiTWr, NULL, NULL,25.0, AVSC, NULL
332.0,715030C0XPvAibaEXe/7jtQOMcuJ+31csSiny4MA, NULL, NULL,25.0, AVSC, NULL
333.0,29545CC9XPvAibaEXe9hweWHK/GxsGmSbmxJ4PJR, NULL, NULL,25.0, AVSC, NULL
334.0,769C1CEAXPvAibaEXe9DMENNf4iGcnhsoCSJh96j, NULL, NULL,25.0, AVSC, NULL
335.0,AD8485D9XPvAibaEXe+M8JaUhbJyeQZp08EAdkvu, NULL, NULL,25.0, AVSC, NULL
336.0,E02A6A52XPvAibaEXe/cEeFLbzGe/hwNl8VDkNKQ, NULL, NULL,25.0, AVSC, NULL
337.0,896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw, NULL, NULL,25.0, AVSC, NULL
338.0,08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9, NULL, NULL,25.0, AVSC, NULL
339.0,0BFF8631XPvAibaEXe/JhqMYLzzrR3zo13sUE5xw, NULL, NULL,25.0, AVSC, NULL
340.0,F4DB1E20XPvAibaEXe/A+LHGtXv8vwqN9/NsLjkK, NULL, NULL,25.0, AVSC, NULL
341.0,8EA62CACXPvAibaEXe/rR9uJzGOYEp5iErX1dcP7, NULL, NULL,25.0, AVSC, NULL
342.0,591013DCXPvAibaEXe/cEeFLbzGe/gkWD3xIWG3s, NULL, NULL,25.0, AVSC, NULL
343.0,BA807AC9XPvAibaEXe/A1zCqCr2ya1Ex/bXF1ZFT, NULL, NULL,25.0, AVSC, NULL
344.0,2D377495XPvAibaEXe8jiYzwktGScjnmJFOjiHsk, NULL, NULL,25.0, AVSC, NULL
345.0,DDBD0AC6XPvAibaEXe/9ugxkUZcLfP+4REaiz1m9, NULL, NULL,25.0, AVSC, NULL
346.0,048D7432XPvAibaEXe/JRR+qhRXMm+5z8ZDG9qI1, NULL, NULL,25.0, AVSC, NULL
347.0,D6A21559XPvAibaEXe9F2tx/ToPx3LiesgheIR+R, NULL, NULL,25.0, AVSC, NULL
348.0,DA324490XPvAibaEXe9G2n4phUxISKrqsRoHVin+, NULL, NULL,25.0, AVSC, NULL
349.0,1E75DB6EXPvAibaEXe+oAybUv81bbgPXBPqd7H9h, NULL, NULL,25.0, AVSC, NULL
350.0,15D167DAXPvAibaEXe+OhmjSj4XEzSQLCI3erBDu, NULL, NULL,25.0, AVSC, NULL
351.0,E3B61324XPvAibaEXe+E43ovk5Cnp3VN23jDQPXu, NULL, NULL,25.0, AVSC, NULL
352.0,3788C7A4XPvAibaEXe/81GDNmtxKsfT2ovFuIAkG, NULL, NULL,25.0, AVSC, NULL
353.0,A6C20BC5XPvAibaEXe/t7ClCI88v7hJMKVISSTxm, NULL, NULL,25.0, AVSC, NULL
354.0,8D2D9740XPvAibaEXe/v5x/h23myCVTdxpmMdnBD, NULL, NULL,25.0, AVSC, NULL
355.0,96004411XPvAibaEXe+EYzJPHISY8z7YIqH9o1kz, NULL, NULL,25.0, AVSC, NULL
356.0,2FB225E9XPvAibaEXe9TpEyDfKIVddZlwf0BRIcL, NULL, NULL,25.0, AVSC, NULL
357.0,46CFE17AXPvAibaEXe8091B3Eu2czJ8WXBZgS4UA, NULL, NULL,25.0, AVSC, NULL
358.0,C8C86771XPvAibaEXe+Y0lGmaTa/AGT+Gva5fk/x, NULL, NULL,25.0, AVSC, NULL
359.0,51E91E7DXPvAibaEXe9EUO2qxCH07Qy82TKTSEjA, NULL, NULL,25.0, AVSC, NULL
360.0,ACA0950BXPvAibaEXe/PpYImsUfHqD6eG7DgXV3+, NULL, NULL,25.0, AVSC, NULL
361.0,572B42BCXPvAibaEXe+SI2uhC5CMETdWxVWfkdf2, NULL, NULL,25.0, AVSC, NULL
362.0,6F0E40D6XPvAibaEXe9zGba8fcKEKK41KcdVIyBy, NULL, NULL,25.0, AVSC, NULL
363.0,C0CA4964XPvAibaEXe+Y2Dmraxe1iXZJvq0Bdzle, NULL, NULL,25.0, AVSC, NULL
364.0,71279AEDXPvAibaEXe86sbeN0/YCTci+47cxm1GJ, NULL, NULL,25.0, AVSC, NULL
365.0,48AB0267XPvAibaEXe8UGNMJasZG8EzhKtHwzjmt, NULL, NULL,26.0, EN001, NULL
366.0,06140A8AXPvAibaEXe8CSUzma4ok0tGsDiSFrgHT, NULL, NULL,26.0, EN001, NULL
367.0,2F8C3E91XPvAibaEXe/A1zCqCr2yazozWy9A0iWv, NULL, NULL,26.0, EN001, NULL
368.0,254D76E5XPvAibaEXe+dJypLAXKUX4m0QotDDZIM, NULL, NULL,26.0, EN001, NULL
369.0,FD955A59XPvAibaEXe/hadw09FE3WvkGclxc9HUR, NULL, NULL,26.0, EN001, NULL
370.0,008C7E44XPvAibaEXe80NXGyYVtTlnHRV1DTnuqi, NULL, NULL,26.0, EN001, NULL
371.0,80655820XPvAibaEXe8lzySxhHiT0asFjWSgCSuX, NULL, NULL,26.0, EN001, NULL
372.0,6FB8C971XPvAibaEXe8zjuWfAVBr9Syz83phZPbU, NULL, NULL,26.0, EN001, NULL
373.0,2B06BF01XPvAibaEXe99yNsueYx+sRv+V7PK3gss, NULL, NULL,26.0, EN001, NULL
374.0,6F9BED37XPvAibaEXe9a9WHB728zIB4h7e7yTZjQ, NULL, NULL,26.0, EN001, NULL
375.0,A0E31B91XPvAibaEXe9IFJLLU9DVVaKpbxrx9JEi, NULL, NULL,26.0, EN001, NULL
376.0,35E827FFXPvAibaEXe8Pno0mP3gNIkepSKFzPRJ1, NULL, NULL,26.0, EN001, NULL
377.0,A830FA6EXPvAibaEXe/9ugxkUZcLfOCCe0d2Y2i+, NULL, NULL,26.0, EN001, NULL
378.0,7561F2B2XPvAibaEXe8091B3Eu2czI9jZus/7S2I, NULL, NULL,26.0, EN001, NULL
379.0,3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD, NULL, NULL,26.0, EN001, NULL
380.0,CC2D217FXPvAibaEXe/cEeFLbzGe/s5QKClAH5xl, NULL, NULL,26.0, EN001, NULL
381.0,5B8D44C7XPvAibaEXe+3sZoWnetaj5PDXb16ueWC, NULL, NULL,26.0, EN001, NULL
382.0,3B2B011FXPvAibaEXe++bDwPCni17swH4hP8dV9V, NULL, NULL,26.0, EN001, NULL
383.0,CB378E96XPvAibaEXe+LbmSTUWVMuFn39+N+FPvU, NULL, NULL,26.0, EN001, NULL
384.0,1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX, NULL, NULL,26.0, EN001, NULL
385.0,B9165618XPvAibaEXe8qBtIUs9INCyaApQAyDOj2, NULL, NULL,26.0, EN001, NULL
386.0,38F28A91XPvAibaEXe+EYzJPHISY8+p5lYWf9h1M, NULL, NULL,26.0, EN001, NULL
387.0,87A34A6AXPvAibaEXe8FGyuwtFnKnDyhYSSVBiY/, NULL, NULL,26.0, EN001, NULL
388.0,1B589EDAXPvAibaEXe/acEOI5E1mat8kYIAq4StW, NULL, NULL,26.0, EN001, NULL
389.0,7CA51573XPvAibaEXe/Z2D1Qs9UWoMKK8xVT1fDX, NULL, NULL,26.0, EN001, NULL
390.0,75D30582XPvAibaEXe+M8JaUhbJyeVdIGNt+P1Ll, NULL, NULL,26.0, EN001, NULL
391.0,95D34586XPvAibaEXe8X/UxhAbbOG9WPEDe/Kq4t, NULL, NULL,26.0, EN001, NULL
392.0,BF42A05AXPvAibaEXe8091B3Eu2czDunKN0Ha49R, NULL, NULL,26.0, EN001, NULL
393.0,0406981FXPvAibaEXe+M8JaUhbJyecydVJn03CsO, NULL, NULL,26.0, EN001, NULL
394.0,12A164C7XPvAibaEXe9eYPx3anXXhP21P/VRYCGB, NULL, NULL,26.0, EN001, NULL
395.0,BBF7B61BXPvAibaEXe+tKwu+Ol4th6hUZRqaHgpG, NULL, NULL,26.0, EN001, NULL
396.0,7DBFEDECXPvAibaEXe86sbeN0/YCTZqShrWtk4hd, NULL, NULL,26.0, EN001, NULL
397.0,C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW, NULL, NULL,27.0, EN001, NULL
398.0,0DA45914XPvAibaEXe9JJ0DEqozv6AYSzxyBJMSH, NULL, NULL,27.0, EN001, NULL
399.0,F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF, NULL, NULL,27.0, EN001, NULL
400.0,4A20070CXPvAibaEXe8TCemjJxtx9Pza59Xs6Z3Q, NULL, NULL,27.0, EN001, NULL
401.0,19DA16E9XPvAibaEXe/A1zCqCr2ya2xpPNEJUl5g, NULL, NULL,27.0, EN001, NULL
402.0,E2F55BB9XPvAibaEXe+F5/cNCOrl8eIceRCDyK4Q, NULL, NULL,27.0, EN001, NULL
403.0,DBA6C8F4XPvAibaEXe8SnnwrtS3HXOHAT71PZDzl, NULL, NULL,27.0, EN001, NULL
404.0,C1EADB83XPvAibaEXe8SnnwrtS3HXHEJbccj0138, NULL, NULL,27.0, EN001, NULL
405.0,3101BB70XPvAibaEXe80NXGyYVtTlvIHGKX6+4B0, NULL, NULL,27.0, EN001, NULL
406.0,E134A5BEXPvAibaEXe8K9VKm2afHLaJxHi92R/zU, NULL, NULL,27.0, EN001, NULL
407.0,49F409B6XPvAibaEXe8ciyLBP/QlawsI8kjipkoh, NULL, NULL,27.0, EN001, NULL
408.0,67D7036DXPvAibaEXe+zrGHfAUSFabjrbPTYEo23, NULL, NULL,27.0, EN001, NULL
409.0,5D9E8C8BXPvAibaEXe8eJZh5OyStbODj1Tnxwu0B, NULL, NULL,27.0, EN001, NULL
410.0,6EFF4890XPvAibaEXe/JhqMYLzzrR8JLMcEApchi, NULL, NULL,27.0, EN001, NULL
411.0,20D7E56CXPvAibaEXe/waquVAMA8TuGBUB8n1U9w, NULL, NULL,27.0, EN001, NULL
412.0,5B43BFC8XPvAibaEXe/9ugxkUZcLfFd6KWqUBYnv, NULL, NULL,27.0, EN001, NULL
413.0,13A871D1XPvAibaEXe92Mw4ZEAxz0xYHHlwVWH2m, NULL, NULL,27.0, EN001, NULL
414.0,B5A5645EXPvAibaEXe95t7IdlkoVf/AQqVZIBtH0, NULL, NULL,27.0, EN001, NULL
415.0,3F7EE327XPvAibaEXe8FGyuwtFnKnA3zwdulIpUk, NULL, NULL,27.0, EN001, NULL
416.0,C85FB68EXPvAibaEXe8qBtIUs9INC/7IxCWzbm9A, NULL, NULL,27.0, EN001, NULL
417.0,A92BF9A0XPvAibaEXe+r7f7XCVFwZv7HAv2D+pa4, NULL, NULL,27.0, EN001, NULL
418.0,344BD86EXPvAibaEXe90ZzX2oanjjg/JQe7r0lf5, NULL, NULL,27.0, EN001, NULL
419.0,4813A23DXPvAibaEXe/waquVAMA8TuWB0ajB6F8a, NULL, NULL,27.0, EN001, NULL
420.0,DC88F693XPvAibaEXe/Z2D1Qs9UWoCNG/k5FncYF, NULL, NULL,27.0, EN001, NULL
421.0,D14BACDEXPvAibaEXe8CSUzma4ok0s7kddgc18YO, NULL, NULL,27.0, EN001, NULL
422.0,513CB68EXPvAibaEXe9BgVwdGgzpaS0cp9yc6F5r, NULL, NULL,27.0, EN001, NULL
423.0,F0291E22XPvAibaEXe8o0Tnwwz3u31MPoj5STmqZ, NULL, NULL,27.0, EN001, NULL
424.0,2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp, NULL, NULL,27.0, EN001, NULL
425.0,3828C83AXPvAibaEXe+D5C9Re7EGLWuj0Stjr3Bt, NULL, NULL,27.0, EN001, NULL
426.0,D4BC6C5FXPvAibaEXe/81GDNmtxKsf5uAQitOS6/, NULL, NULL,27.0, EN001, NULL
427.0,9960EA0AXPvAibaEXe/odi52as1TQ3YsfForj10r, NULL, NULL,27.0, EN001, NULL
428.0,DA9E8D2BXPvAibaEXe/WTR5UGsYutJskjpyKElCC, NULL, NULL,27.0, EN001, NULL
429.0,47D66D66XPvAibaEXe/v5x/h23myCXRl5UcnnMUv, NULL, NULL,27.0, EN001, NULL
430.0,8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h, NULL, NULL,27.0, EN001, NULL
431.0,452D43E9XPvAibaEXe8qBtIUs9INC7/L+jylxzMv, NULL, NULL,28.0, EN001, NULL
432.0,0E31BA26XPvAibaEXe/jA2MATe6eKnEqbe1SUl7t, NULL, NULL,28.0, EN001, NULL
433.0,BAACDE17XPvAibaEXe9eYPx3anXXhGNACGngumwr, NULL, NULL,28.0, EN001, NULL
434.0,FED40161XPvAibaEXe/HQN1XeSL1BMtMCujx8fTx, NULL, NULL,28.0, EN001, NULL
435.0,F1AACB01XPvAibaEXe8M37suqoe4Cbsh5M0kmj9t, NULL, NULL,28.0, EN001, NULL
436.0,20D5A706XPvAibaEXe99yNsueYx+sS7cA4Tr2w8n, NULL, NULL,28.0, EN001, NULL
437.0,74BDC2C0XPvAibaEXe+r7f7XCVFwZpJLOv4SjWsq, NULL, NULL,28.0, EN001, NULL
438.0,4555C74CXPvAibaEXe8UBGVVSBKSkjQKdKZAX7FE, NULL, NULL,28.0, EN001, NULL
439.0,780AE105XPvAibaEXe9G2n4phUxISNxxiOclZidR, NULL, NULL,28.0, EN001, NULL
440.0,C02CD79DXPvAibaEXe88L+jeN4TPm6P/mnOmPlrO, NULL, NULL,28.0, EN001, NULL
441.0,1A0E0558XPvAibaEXe9xkK/YA3rY8FFX85Uop5YB, NULL, NULL,28.0, EN001, NULL
442.0,E0AE8B8AXPvAibaEXe+7P4TS0/ikVRSgiKM58KE9, NULL, NULL,28.0, EN001, NULL
443.0,011201F7XPvAibaEXe+OhmjSj4XEzZe7iRZlaaxm, NULL, NULL,28.0, EN001, NULL
444.0,FA79293AXPvAibaEXe+M8JaUhbJyebnpurn6a1ak, NULL, NULL,28.0, EN001, NULL
445.0,2424463BXPvAibaEXe++bDwPCni17gL2gGvZqovE, NULL, NULL,28.0, EN001, NULL
446.0,AD8724BEXPvAibaEXe/A+LHGtXv8v9pt/RNTPNuD, NULL, NULL,28.0, EN001, NULL
447.0,9C31DE00XPvAibaEXe86jqvsmOoL9hEq1ka1r7+d, NULL, NULL,28.0, EN001, NULL
448.0,AE5A100FXPvAibaEXe8bN4Cpfw33orFmHfji9eH2, NULL, NULL,28.0, EN001, NULL
449.0,DE497535XPvAibaEXe+IfVguXAeAtVEyF1rA9Vvu, NULL, NULL,28.0, EN001, NULL
450.0,EAE7D3DEXPvAibaEXe8G+DN2/i3prxc19egjVMaF, NULL, NULL,28.0, EN001, NULL
451.0,4E6F6B53XPvAibaEXe/YiexZYoq8nzCPwcgxhSoR, NULL, NULL,28.0, EN001, NULL
452.0,F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV, NULL, NULL,28.0, EN001, NULL
453.0,AAB06320XPvAibaEXe9G2n4phUxISOOxbxEpyUmx, NULL, NULL,28.0, EN001, NULL
454.0,AB7317E2XPvAibaEXe9x7FcJ6vxIP4BR1XiauvBI, NULL, NULL,28.0, EN001, NULL
455.0,26545F1DXPvAibaEXe/PpYImsUfHqNG0bhfPaet8, NULL, NULL,28.0, EN001, NULL
456.0,5E9E3248XPvAibaEXe/uPR0E3TEtQvSl7hOQ6ZDz, NULL, NULL,28.0, EN001, NULL
457.0,775A7663XPvAibaEXe/Ojw5gA+9jXogmutvfW/hV, NULL, NULL,28.0, EN001, NULL
458.0,49D52C5CXPvAibaEXe+XQbEHiLBIRWH5rU7IHL2f, NULL, NULL,28.0, EN001, NULL
459.0,3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP, NULL, NULL,28.0, EN001, NULL
460.0,F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq, NULL, NULL,28.0, EN001, NULL
461.0,B14FD079XPvAibaEXe9TpEyDfKIVdfzFkY8LDe3z, NULL, NULL,28.0, EN001, NULL
462.0,94D74F41XPvAibaEXe86sbeN0/YCTcr3p20VvmtV, NULL, NULL,28.0, EN001, NULL
463.0,FF63D402XPvAibaEXe8ciyLBP/Qla+oH6rjlG1Kv, NULL, NULL,29.0, EN001, NULL
464.0,152920E2XPvAibaEXe8SRUt3BATKgareMyi/MAyS, NULL, NULL,29.0, EN001, NULL
465.0,3526D59AXPvAibaEXe9GqQkS1wvjIRxFTurXY4N0, NULL, NULL,29.0, EN001, NULL
466.0,608FE5CBXPvAibaEXe+E43ovk5CnpwmA3I5AD7zg, NULL, NULL,29.0, EN001, NULL
467.0,F073E236XPvAibaEXe/7VXm0xgXldHR4zGalFEDr, NULL, NULL,29.0, EN001, NULL
468.0,28BA21D6XPvAibaEXe90ZzX2oanjjs5FxU3lHZPx, NULL, NULL,29.0, EN001, NULL
469.0,ED1CB4E9XPvAibaEXe/RnFf25EKRr8vq/Fq6FmJh, NULL, NULL,29.0, EN001, NULL
470.0,DC7421E3XPvAibaEXe99yNsueYx+sReTY2489sLU, NULL, NULL,29.0, EN001, NULL
471.0,D798FB1BXPvAibaEXe92CdOgj+Qa/RF6cGtj1Bzl, NULL, NULL,29.0, EN001, NULL
472.0,43D5F13BXPvAibaEXe+JF4o+SEKcGJ+PtNJ2F/he, NULL, NULL,29.0, EN001, NULL
473.0,DDCA386AXPvAibaEXe/rR9uJzGOYEkLJqwhWmF0K, NULL, NULL,29.0, EN001, NULL
474.0,460FE95AXPvAibaEXe8pd25OrRS+bcsLaTm3oBVu, NULL, NULL,29.0, EN001, NULL
475.0,39B20F4DXPvAibaEXe9gcLLHJLBBnc8cdqv19Ylu, NULL, NULL,29.0, EN001, NULL
476.0,A6F6F2DFXPvAibaEXe8091B3Eu2czK6H6DuEBpnB, NULL, NULL,29.0, EN001, NULL
477.0,8F5FEF7AXPvAibaEXe/WTR5UGsYutKVkihRPCmsN, NULL, NULL,29.0, EN001, NULL
